Title	Price	Shipping_cost	Sales_Count	Sales_Value	Link	Last_Sale
Vintage Nokia 5165 Cellular Phone UNTESTED With Frog Faceplate 	$15.90	$0.00	1	$15.90	https://www.ebay.com/itm/125412109637?nordt=true&orig_cvip=true&rt=nc	Apr 26, 2023
Nokia CarlZeiss 900.1 AT&T Blue 4G LTE- ASIS (JX-2376)	$15.00	$0.00	1	$15.00	https://www.ebay.com/itm/144937822639?nordt=true&orig_cvip=true&rt=nc	Apr 26, 2023
Nokia G300 5G - 64GB - Black (Total Wireless)	$35.15	$0.00	1	$35.15	https://www.ebay.com/itm/225540341316?nordt=true&orig_cvip=true&rt=nc	Apr 26, 2023
Nokia X Series X2-01 - Deep Gray (Unlocked) Cellular Phone	$27.00	$0.00	1	$27.00	https://www.ebay.com/itm/373958131563?nordt=true&orig_cvip=true&rt=nc	Apr 26, 2023
Nokia 8910i - worldwide Unlocked with original box and full accessorize	$247.59	$19.95	21	$5,199.35	https://www.ebay.com/itm/255291537445?nordt=true&orig_cvip=true&rt=nc	Apr 25, 2023
Original Nokia 1280 Mobile Phone 2G GSM 900/1800 Unlocked Cheap Mobile Phone	$19.88	$8.00	1	$19.88	https://www.ebay.com/itm/266129305965?nordt=true&orig_cvip=true&rt=nc	Apr 25, 2023
Original Unlocked Nokia 6300 5MP GSM Tri-Band Multi-language CellPhone	$22.00	$7.00	1	$22.00	https://www.ebay.com/itm/394447496097?nordt=true&orig_cvip=true&rt=nc	Apr 25, 2023
New Nokia G11 Plus Factory Unlocked 4G/LTE GSM INTEL. Version Cell  Phone Gray	$116.97	$0.00	2	$233.94	https://www.ebay.com/itm/325628205111?nordt=true&orig_cvip=true&rt=nc	Apr 25, 2023
Nokia G21 Dual-SIM 128GB ROM + 4GB RAM Factory Unlocked 4G/LTE Smartphone NBL	$145.97	$0.00	2	$291.94	https://www.ebay.com/itm/325628171505?nordt=true&orig_cvip=true&rt=nc	Apr 25, 2023
Nokia 1.3 TA-1207 charcoal UNLOCKED multi carrier 16GB dual imei FACTORY RESET!	$41.99	$0.00	1	$41.99	https://www.ebay.com/itm/325622174550?nordt=true&orig_cvip=true&rt=nc	Apr 25, 2023
Nokia 6300 4G Cell Phone - Charcoal (Unlocked) (Dual SIM)	$30.00	$4.00	1	$30.00	https://www.ebay.com/itm/403828107524?nordt=true&orig_cvip=true&rt=nc	Apr 25, 2023
Nokia 6300 4G Cell Phone - Charcoal (Unlocked) (Dual SIM)	$34.00	$4.00	1	$34.00	https://www.ebay.com/itm/404241352458?nordt=true&orig_cvip=true&rt=nc	Apr 25, 2023
Tracfone Nokia G100 + 1 Year of Service with 1500 MIN/1500 Text/1500MB	$116.66	$0.00	3	$349.97	https://www.ebay.com/itm/285140835706?nordt=true&orig_cvip=true&rt=nc	Apr 25, 2023
Nokia G50 - 128GB - Ocean Blue (Unlocked) (Single SIM)	$160.00	$0.00	1	$160.00	https://www.ebay.com/itm/195730621983?nordt=true&orig_cvip=true&rt=nc	Apr 25, 2023
Great Nokia 2720 V Flip 512 MB Charcoal Black Verizon Single SIM TA-1295	$41.66	$0.00	6	$249.94	https://www.ebay.com/itm/144681437376?nordt=true&orig_cvip=true&rt=nc	Apr 25, 2023
Nokia 1.4 Unlocked (32GB) - Gray (N) 148429	$74.99	$0.00	1	$74.99		Apr 25, 2023
Nokia C100 - 32GB -  (TracFone) (Single SIM)	$10.00	$10.95	1	$10.00	https://www.ebay.com/itm/285241979988?nordt=true&orig_cvip=true&rt=nc	Apr 25, 2023
"Unlocked Microsoft Lumia 950 Single SIM 5.2"" 3G 4G Wifi 20MP Windows Smartphone"	$100.34	$17.00	3	$301.01	https://www.ebay.com/itm/164231647067?nordt=true&orig_cvip=true&rt=nc	Apr 25, 2023
Total by Verizon Prepaid Nokia C100 32GB Blue TVNKN152DCPWP Smartphone	$19.99	$0.00	1	$19.99	https://www.ebay.com/itm/385553657769?nordt=true&orig_cvip=true&rt=nc	Apr 25, 2023
Nokia G100 TA-1430 32GB GSM Unlocked Nordic Blue New Open Box	$113.92	$0.00	1	$113.92	https://www.ebay.com/itm/275668202272?nordt=true&orig_cvip=true&rt=nc	Apr 25, 2023
Nokia G100 TA-1430 32GB GSM / Android Unlocked Smartphone Blue	$81.00	$0.00	1	$81.00	https://www.ebay.com/itm/175694301061?nordt=true&orig_cvip=true&rt=nc	Apr 25, 2023
Original Nokia 2660 Flip 128MB ROM + 48MB RAM 4G/LTE Smartphone-Black (TA-1474)	$109.49	$0.00	6	$656.94	https://www.ebay.com/itm/204144786171?nordt=true&orig_cvip=true&rt=nc	Apr 25, 2023
Nokia 1100 Mobile Phone Unlocked GSM900/1800MHz cheap cellphone +1 Year WARRANTY	$14.26	$5.68	6	$85.58	https://www.ebay.com/itm/385506422129?nordt=true&orig_cvip=true&rt=nc	Apr 25, 2023
Nokia Lumia 920 - 32GB - Black - Windows Phone Version 8.1, Unlocked	$22.95	$5.95	1	$22.95	https://www.ebay.com/itm/115764758916?nordt=true&orig_cvip=true&rt=nc	Apr 25, 2023
Nokia 3390 Navy Blue and Gray ( Cingular ) Rare Cell Phone 	$13.00	$0.00	1	$13.00	https://www.ebay.com/itm/225436684702?nordt=true&orig_cvip=true&rt=nc	Apr 25, 2023
Nokia 8290 - Very Rare - For Collectors	$7.00	$10.95	1	$7.00	https://www.ebay.com/itm/155454318612?nordt=true&orig_cvip=true&rt=nc	Apr 25, 2023
Nokia 6300 4G Cell Phone - Charcoal (Unlocked) (Dual SIM)	$52.99	$4.00	1	$52.99	https://www.ebay.com/itm/275419563291?nordt=true&orig_cvip=true&rt=nc	Apr 25, 2023
Nokia X100 5G 128GB TA-1399 T-Mobile/Unlocked Smartphone, Excellent	$63.00	$0.00	1	$63.00	https://www.ebay.com/itm/314542544865?nordt=true&orig_cvip=true&rt=nc	Apr 25, 2023
Nokia 8910i Black RareVintage Mobile Phone	$53.00	$15.00	1	$53.00	https://www.ebay.com/itm/275803347003?nordt=true&orig_cvip=true&rt=nc	Apr 25, 2023
Nokia 1616 - Black blue (Unlocked) Cellular Phone	$16.99	$7.00	1	$16.99	https://www.ebay.com/itm/394361184461?nordt=true&orig_cvip=true&rt=nc	Apr 25, 2023
Nokia 2720 V Flip Black 2MP Camera 4G LTE WiFi Bluetooth Portable Mobile Phone	$29.99	$0.00	1	$29.99	https://www.ebay.com/itm/334847157284?nordt=true&orig_cvip=true&rt=nc	Apr 25, 2023
Nokia 1200 unlocked work for all sim cards 	$23.50	$0.00	2	$47.00	https://www.ebay.com/itm/384804324659?nordt=true&orig_cvip=true&rt=nc	Apr 25, 2023
Nokia 1.3 TA-1207 - 16GB - Charcoal (Unlocked) (N) 154984	$54.99	$0.00	2	$109.98	https://www.ebay.com/itm/225550196960?nordt=true&orig_cvip=true&rt=nc	Apr 25, 2023
Nokia N8 (International) Smartphone Arabic UK BRONZE 2010 - NEW IN BOX	$111.99	$7.93	1	$111.99	https://www.ebay.com/itm/134450917116?nordt=true&orig_cvip=true&rt=nc	Apr 25, 2023
Nokia C2 Tennen (TA-1226) 32GB - Silver (Cricket) Smartphone - Q2026	$34.99	$0.00	1	$34.99	https://www.ebay.com/itm/145018275131?nordt=true&orig_cvip=true&rt=nc	Apr 25, 2023
"Original Nokia 8600 Luna GSM 2G Camera Bluetooth 2MP 2.0"" Unlocked Slide Phone"	$81.84	$5.90	8	$654.72	https://www.ebay.com/itm/284386396010?nordt=true&orig_cvip=true&rt=nc	Apr 25, 2023
Nokia X100 TA-1399 128GB MetroPCS Good Condition Check IMEI 	$66.98	$0.00	1	$66.98	https://www.ebay.com/itm/225524018389?nordt=true&orig_cvip=true&rt=nc	Apr 25, 2023
Sony WT23I BLUE+Nokia X5-00+RM806+Nokia 6316s+unknown model	$1,150.00	$35.00	1	$1,150.00	https://www.ebay.com/itm/295656698341?nordt=true&orig_cvip=true&rt=nc	Apr 25, 2023
 Nokia 8210	$15.00	$5.85	1	$15.00	https://www.ebay.com/itm/175692806252?nordt=true&orig_cvip=true&rt=nc	Apr 25, 2023
Nokia G400 5G (TA-1448) 64GB - Black (MetroPCS) - CRACKED - CHECK IMEI? - K2232	$32.99	$0.00	1	$32.99	https://www.ebay.com/itm/134544320227?nordt=true&orig_cvip=true&rt=nc	Apr 25, 2023
Original Unlocked Nokia N86 8MP Mobile Phone 3G HSDPA 900 / 2100 WIFI GPS 	$64.85	$0.00	1	$64.85	https://www.ebay.com/itm/174613368649?nordt=true&orig_cvip=true&rt=nc	Apr 25, 2023
Nokia C Series C1-01 - Warm gray (Unlocked) Cellular Phone	$18.99	$7.00	1	$18.99	https://www.ebay.com/itm/394361231098?nordt=true&orig_cvip=true&rt=nc	Apr 25, 2023
*LCD BROKEN* Nokia G10 Android 11 Unlocked 3/32GB, Blue, Model TA-1338	$10.50	$0.00	1	$10.50	https://www.ebay.com/itm/285244919278?nordt=true&orig_cvip=true&rt=nc	Apr 25, 2023
Nokia G400 5G - 64GB - Meteor Gray (Unlocked) (Dual SIM)	$55.00	$12.45	1	$55.00	https://www.ebay.com/itm/166047457379?nordt=true&orig_cvip=true&rt=nc	Apr 25, 2023
QWERTY Keypad Unlocked Nokia E63 Wifi 3G Camera 2MP Mp3 Player Mobile Bar Phone	$31.14	$0.00	16	$498.20	https://www.ebay.com/itm/143931285840?nordt=true&orig_cvip=true&rt=nc	Apr 25, 2023
Nokia C Series C1-01 - gray silver (Unlocked) Cellular Phone	$18.88	$8.33	3	$56.64	https://www.ebay.com/itm/373850420442?nordt=true&orig_cvip=true&rt=nc	Apr 25, 2023
Nokia G10 - 32GB -BRAND NEW IN BOX  (Unlocked) (Dual SIM) Dark Blue	$74.00	$0.00	1	$74.00	https://www.ebay.com/itm/275802126439?nordt=true&orig_cvip=true&rt=nc	Apr 25, 2023
Original Nokia 8910i 2G bands GSM 900 / 1800 Long Stand-by Bluetooth Slide Phone	$187.00	$0.00	1	$187.00	https://www.ebay.com/itm/275011191973?nordt=true&orig_cvip=true&rt=nc	Apr 25, 2023
Nokia 7 Plus - 64GB - Black/Copper - Verizon - Good Condition	$67.49	$0.00	1	$67.49	https://www.ebay.com/itm/194898501781?nordt=true&orig_cvip=true&rt=nc	Apr 25, 2023
1844.Nokia 6205 Dark Knight Edition Very Rare - For Collectors - Unlocked + Box	$99.99	$12.00	1	$99.99	https://www.ebay.com/itm/165923974992?nordt=true&orig_cvip=true&rt=nc	Apr 25, 2023
Nokia 2 (TA-1035) 8GB - Black (GSM Unlocked) Dual SIM Smartphone - T8697	$42.99	$0.00	1	$42.99	https://www.ebay.com/itm/134540678454?nordt=true&orig_cvip=true&rt=nc	Apr 25, 2023
Nokia 1100 Blue and Gray TracFone Rare Cellular Candybar Phone Not Tested	$10.99	$0.00	1	$10.99	https://www.ebay.com/itm/394466417068?nordt=true&orig_cvip=true&rt=nc	Apr 25, 2023
Nokia STNKN152DCP C100 32GB ROM Straight Talk Prepaid Smartphone - Gray	$22.50	$0.00	11	$247.50	https://www.ebay.com/itm/125657595963?nordt=true&orig_cvip=true&rt=nc	Apr 25, 2023
Nokia G400 5G - 64GB - Meteor Gray (Metro PCS) (Dual SIM)	$133.75	$20.13	1	$133.75	https://www.ebay.com/itm/275813707932?nordt=true&orig_cvip=true&rt=nc	Apr 25, 2023
Nokia 2 V Tella TA-1221  Verizon        *** MINT CONDITION ***	$34.99	$8.99	1	$34.99	https://www.ebay.com/itm/225389592159?nordt=true&orig_cvip=true&rt=nc	Apr 25, 2023
Nokia Classic 6700 - Gold (Unlocked) Genuine from 2010year or purchase	$129.00	$25.00	1	$129.00	https://www.ebay.com/itm/374545256553?nordt=true&orig_cvip=true&rt=nc	Apr 24, 2023
Lot of 78 Vintage & Later Year Cell Phones Samsung Motorola Nokia LG Old Brick	$80.00	$17.10	1	$80.00	https://www.ebay.com/itm/204310236745?nordt=true&orig_cvip=true&rt=nc	Apr 24, 2023
Samsung Galaxy LG MTK Moto Pixel Alcatel Nokia ZTE Coolpad Remote Unlock Service	$12.00	$0.00	16	$192.00	https://www.ebay.com/itm/224884878514?nordt=true&orig_cvip=true&rt=nc	Apr 24, 2023
Nokia G300 (N1374DL) 64GB Gray (Tracfone) Android LTE Smartphone B 2754	$39.95	$0.00	1	$39.95	https://www.ebay.com/itm/185860879103?nordt=true&orig_cvip=true&rt=nc	Apr 24, 2023
Original Nokia 2220 Unlocked 2G GSM Mp4 Music Player Bluetooth Slider Cellphone	$24.31	$0.00	9	$218.75	https://www.ebay.com/itm/264413970929?nordt=true&orig_cvip=true&rt=nc	Apr 24, 2023
1868.Nokia 2280 Twist Very Rare - For Collectors - No Sim Card - CDMA	$39.99	$8.00	1	$39.99	https://www.ebay.com/itm/165924071081?nordt=true&orig_cvip=true&rt=nc	Apr 24, 2023
Nokia 7110 - Dark Green (Unlocked) Cellular Phone	$60.00	$12.55	1	$60.00	https://www.ebay.com/itm/256018932831?nordt=true&orig_cvip=true&rt=nc	Apr 24, 2023
"Brand New Nokia G400 5G | 64GB | 6.58"" | Worldwide GSM Unlocked"	$179.99	$10.00	1	$179.99	https://www.ebay.com/itm/175698885263?nordt=true&orig_cvip=true&rt=nc	Apr 24, 2023
Working Nokia Lumia 909 Microsoft Windows Cell Phone 32GB Black with 41MP Camera	$25.00	$6.99	1	$25.00	https://www.ebay.com/itm/134503517866?nordt=true&orig_cvip=true&rt=nc	Apr 24, 2023
MINT Nokia G400 5G TA-1448 - 64GB - Meteor Gray (Metro) *BAD*LOCKED*READ*	$39.99	$0.00	1	$39.99	https://www.ebay.com/itm/175701398517?nordt=true&orig_cvip=true&rt=nc	Apr 24, 2023
Nokia 6300 4G Mobile Phone- Gray	$25.00	$6.00	2	$50.00	https://www.ebay.com/itm/275803013467?nordt=true&orig_cvip=true&rt=nc	Apr 24, 2023
Nokia 3110 Classic Cell Phone Black (Unlocked) Basic 2G Button Mobile Phone	$10.95	$13.99	1	$10.95	https://www.ebay.com/itm/225474576875?nordt=true&orig_cvip=true&rt=nc	Apr 24, 2023
Nokia 5310 Unlocked Cell Phone 2 MP Camera MP3 Video Player Box Accessories 2007	$65.00	$10.99	1	$65.00	https://www.ebay.com/itm/185801767514?nordt=true&orig_cvip=true&rt=nc	Apr 24, 2023
EUC Nokia Cell Phone 5165 Vintage Cingular Wireless In Original Box Tested Work	$11.00	$8.05	1	$11.00	https://www.ebay.com/itm/394117350256?nordt=true&orig_cvip=true&rt=nc	Apr 24, 2023
Nokia X100 TA-1399 128 GB T-Mobile Unlocked Android 4G Smartphone EXCELLENT	$94.95	$0.00	1	$94.95	https://www.ebay.com/itm/175688072319?nordt=true&orig_cvip=true&rt=nc	Apr 24, 2023
Nokia Lumia 900 - 16GB - Cyan (AT&T) Smartphone with Box	$14.00	$8.09	1	$14.00	https://www.ebay.com/itm/125787640347?nordt=true&orig_cvip=true&rt=nc	Apr 24, 2023
Nokia Lumia 930 - 32GB - Black Gold (Unlocked) Smartphone	$114.00	$12.55	1	$114.00	https://www.ebay.com/itm/374653722630?nordt=true&orig_cvip=true&rt=nc	Apr 24, 2023
Lot of 4 Phones - iPhone SE, Samsung S21, Nokia, iPod touch 5th Gen *FOR PARTS*	$107.50	$12.00	1	$107.50	https://www.ebay.com/itm/364222674766?nordt=true&orig_cvip=true&rt=nc	Apr 24, 2023
Alcatel Avalon/Nokia 2V/LG K8+/Moto E4/ZTE ZFive C/Blu View 1 Prepaid Phone Lot	$60.00	$0.00	1	$60.00	https://www.ebay.com/itm/195709634064?nordt=true&orig_cvip=true&rt=nc	Apr 24, 2023
Brand New Nokia N8 Unlocked 3G SmartPhone - Gray in Sealed Retail Box	$197.27	$27.97	11	$2,169.92	https://www.ebay.com/itm/234480420852?nordt=true&orig_cvip=true&rt=nc	Apr 24, 2023
1090.Nokia 7390 Very Rare - For Collectors - Unlocked - Lifetimer 0	$89.99	$8.00	1	$89.99	https://www.ebay.com/itm/165927015476?nordt=true&orig_cvip=true&rt=nc	Apr 24, 2023
Nokia N-Gage QD - Black Smartphone With Accessories	$100.00	$0.00	1	$100.00	https://www.ebay.com/itm/225546563735?nordt=true&orig_cvip=true&rt=nc	Apr 24, 2023
Nokia G400 5G (TA-1448) 64GB - Black (T-Mobile) DAMAGED - Clean IMEI - Q2407	$29.99	$0.00	1	$29.99	https://www.ebay.com/itm/145036061711?nordt=true&orig_cvip=true&rt=nc	Apr 24, 2023
Nokia 6233 3G  GSM 2 MP Camera unlocked keyboard mobile phone 	$45.00	$0.00	1	$45.00	https://www.ebay.com/itm/304552385047?nordt=true&orig_cvip=true&rt=nc	Apr 24, 2023
Nokia 3.1 A TA1140 - 32GB - Black AT&T Smartphone One Owner Tested	$19.99	$10.65	1	$19.99	https://www.ebay.com/itm/364222353934?nordt=true&orig_cvip=true&rt=nc	Apr 24, 2023
Nokia C2-05 Cell Phone Pink  (Unlocked) Slider 2G Classic Button Mobile Phone	$9.25	$11.49	1	$9.25	https://www.ebay.com/itm/225497189007?nordt=true&orig_cvip=true&rt=nc	Apr 24, 2023
Nokia ExpressMusic 5300 - White Slider Phone	$7.00	$0.00	1	$7.00	https://www.ebay.com/itm/175669321054?nordt=true&orig_cvip=true&rt=nc	Apr 24, 2023
Original Nokia 3310 Blue Unlocked 2G GSM 900/1800 Good Quality Cellular Phone	$16.47	$7.38	8	$131.76	https://www.ebay.com/itm/165936876374?nordt=true&orig_cvip=true&rt=nc	Apr 24, 2023
Nokia 8800 Classic Sirocco Silver  Original Device GSM Factory unlocked	$157.50	$22.00	1	$157.50	https://www.ebay.com/itm/385557819053?nordt=true&orig_cvip=true&rt=nc	Apr 24, 2023
"Unlocked Original Nokia 7.1 Dual SIM 32GB 64GB 5.84""Smartphone--New Sealed Box"	$173.00	$0.00	4	$692.00	https://www.ebay.com/itm/363649057664?nordt=true&orig_cvip=true&rt=nc	Apr 24, 2023
Nokia 8310  keyboard vintage phone	$25.99	$0.00	2	$51.98	https://www.ebay.com/itm/403738967205?nordt=true&orig_cvip=true&rt=nc	Apr 24, 2023
Nokia XR20 5G | Android 11 | Unlocked Smartphone | Dual SIM | 6/128GB | Charcoal	$300.00	$0.00	1	$300.00	https://www.ebay.com/itm/234973160125?nordt=true&orig_cvip=true&rt=nc	Apr 24, 2023
New Cricket Wireless Nokia 3.1 Plus  Blue in Box 32gb Storage Locked Network	$75.00	$10.20	1	$75.00	https://www.ebay.com/itm/275766740593?nordt=true&orig_cvip=true&rt=nc	Apr 24, 2023
"Original Nokia N-gage QD Game CellPhone 2.1"" Bluetooth Multilingual GSM 900/1800"	$83.93	$0.00	9	$755.35	https://www.ebay.com/itm/363146212186?nordt=true&orig_cvip=true&rt=nc	Apr 24, 2023
"BRAND NEW - Nokia XR20 5G 6.67"" Full HD 128GB Unlocked Qualcomm Snapdragon 765G"	$375.00	$0.00	1	$375.00	https://www.ebay.com/itm/166032833426?nordt=true&orig_cvip=true&rt=nc	Apr 24, 2023
Original NOKIA 301 3MP Camera 2.4' Dual Sim Card 3.15MP Unlocked 3G Mobile Phone	$48.23	$2.90	1	$48.23	https://www.ebay.com/itm/304457828748?nordt=true&orig_cvip=true&rt=nc	Apr 24, 2023
Nokia G400 5G - 64GB - Meteor Gray (Metropcs ) (Dual SIM)	$85.00	$12.55	1	$85.00	https://www.ebay.com/itm/374636710250?nordt=true&orig_cvip=true&rt=nc	Apr 24, 2023
Nokia 2300 Mobile Phone Radio Multi Languages 2G GSM Unlocked 1 Year warranty	$28.89	$0.00	27	$780.10	https://www.ebay.com/itm/363625554425?nordt=true&orig_cvip=true&rt=nc	Apr 23, 2023
NOKIA 8.1 Global Version 64GB+4GB Dual Sim Fingerprint Android NFC - New Sealed	$189.00	$0.00	1	$189.00	https://www.ebay.com/itm/334775028563?nordt=true&orig_cvip=true&rt=nc	Apr 23, 2023
Microsoft Nokia Lumia 521 phone- DOESN’T WORK	$2.00	$5.70	1	$2.00	https://www.ebay.com/itm/314488060017?nordt=true&orig_cvip=true&rt=nc	Apr 23, 2023
Nokia 6085H  AT&T Pink  - ASIS (JX-3328) P1-6D	$19.99	$0.00	1	$19.99	https://www.ebay.com/itm/145041732693?nordt=true&orig_cvip=true&rt=nc	Apr 23, 2023
New Nokia C100 32GB Total Wireless Check IMEI Lot of 5	$115.97	$0.00	1	$115.97	https://www.ebay.com/itm/334839165441?nordt=true&orig_cvip=true&rt=nc	Apr 23, 2023
Nokia 7260 Cell Phone Black (Unlocked) Classic Button 2G Mobile Phone Incomplete	$10.00	$11.49	1	$10.00	https://www.ebay.com/itm/225512350464?nordt=true&orig_cvip=true&rt=nc	Apr 23, 2023
Nokia X100 Nokia X100,128GB, Midnight Blue ,Unlock, Fair condition:YY855	$61.00	$0.00	1	$61.00	https://www.ebay.com/itm/275797823147?nordt=true&orig_cvip=true&rt=nc	Apr 23, 2023
Nokia Lumia 521 (T-Mobile) LTE 8GB	$20.99	$3.99	1	$20.99	https://www.ebay.com/itm/256040893732?nordt=true&orig_cvip=true&rt=nc	Apr 23, 2023
Nokia 6 (TA-1003) 32GB - Silver (GSM Unlocked) Dual SIM Smartphone - K1085	$55.99	$0.00	1	$55.99	https://www.ebay.com/itm/145002533780?nordt=true&orig_cvip=true&rt=nc	Apr 23, 2023
Nokia 2780 Flip - 512MB - Red (Unlocked) (Single SIM)	$52.00	$0.00	1	$52.00	https://www.ebay.com/itm/175691693143?nordt=true&orig_cvip=true&rt=nc	Apr 23, 2023
Lot of 7 Mobile Phones. + accessories.  Nokia, LG, Samsung, Verizon, CC, 	$10.20	$10.20	1	$10.20	https://www.ebay.com/itm/155508400676?nordt=true&orig_cvip=true&rt=nc	Apr 23, 2023
Nokia C01 Plus Go Edition 5.45in Android Smartphone Blue /32GB/GSM/CDMA Unlocked	$44.09	$0.00	1	$44.09	https://www.ebay.com/itm/334843608008?nordt=true&orig_cvip=true&rt=nc	Apr 23, 2023
Nokia N-Gage NEM-4 Game Deck Gray Unlocked Smartphone	$90.00	$25.00	1	$90.00	https://www.ebay.com/itm/394562935494?nordt=true&orig_cvip=true&rt=nc	Apr 23, 2023
Nokia X100 5G 128GB T-Mobile/Unlocked Smartphone	$65.00	$9.35	1	$65.00	https://www.ebay.com/itm/314547063382?nordt=true&orig_cvip=true&rt=nc	Apr 23, 2023
Nokia 2760 Flip,  4 GB Black - Tracfone - Flip Phone EXCELLENT CONDITION	$5.00	$5.70	1	$5.00	https://www.ebay.com/itm/394578835337?nordt=true&orig_cvip=true&rt=nc	Apr 23, 2023
Original Nokia 2330 classic 2330c Java Bluetooth GSM 900 / 1800 Mobile Phone	$24.14	$7.99	3	$72.42	https://www.ebay.com/itm/363303555877?nordt=true&orig_cvip=true&rt=nc	Apr 23, 2023
Unlocked Original Nokia 6300 4G(2020) Dual Sim WiFi Bluetooth 4GB Mobile Phone	$75.91	$7.37	16	$1,214.51	https://www.ebay.com/itm/284547383375?nordt=true&orig_cvip=true&rt=nc	Apr 23, 2023
Nokia 5 (TA-1027) 16GB Unlocked Gsm Blue Android Smartphone Clean ESN Fair	$62.50	$0.00	2	$125.00	https://www.ebay.com/itm/175036615373?nordt=true&orig_cvip=true&rt=nc	Apr 23, 2023
Nokia 215 (TA-1284) 4G 2.4” 128 MB + 64 MB Dual SIM Factory Unlocked - Black	$66.35	$0.00	7	$464.43	https://www.ebay.com/itm/204210499938?nordt=true&orig_cvip=true&rt=nc	Apr 23, 2023
Nokia 2780 Flip - 512MB - Blue (Unlocked) (Single SIM),read description 	$70.00	$25.00	1	$70.00	https://www.ebay.com/itm/394581337763?nordt=true&orig_cvip=true&rt=nc	Apr 23, 2023
Two Nokia 225 4G - TA-1282 (Unlocked) LTE GSM Global Basic Cell Phone Smartphone	$21.50	$9.65	1	$21.50	https://www.ebay.com/itm/385551391322?nordt=true&orig_cvip=true&rt=nc	Apr 23, 2023
Nokia C100 (TA-1484) 32GB (Consumer Cellular) Smartphone - CHECK IMEI? - Q2149	$18.79	$0.00	1	$18.79	https://www.ebay.com/itm/134522434061?nordt=true&orig_cvip=true&rt=nc	Apr 23, 2023
Nokia 5210 Mobile Phone with Νew Βattery Builders Waterproof Rugged - 5140 5100 	$80.00	$15.00	1	$80.00	https://www.ebay.com/itm/256014613858?nordt=true&orig_cvip=true&rt=nc	Apr 23, 2023
Nokia 1208 Cell Phone Black (Unlocked) Vintage Classic Button 2G Mobile Phone	$13.59	$11.49	1	$13.59	https://www.ebay.com/itm/225520529792?nordt=true&orig_cvip=true&rt=nc	Apr 23, 2023
Nokia 6085 / 6085h - Black and Silver - ( AT&T ) Cellular Flip Phone	$1.25	$0.00	1	$1.25	https://www.ebay.com/itm/155507913922?nordt=true&orig_cvip=true&rt=nc	Apr 23, 2023
"Original Nokia E5 Unlocked 3G network WIFI GPS Mobile Phone 5MP Camera 2.4"""	$26.00	$9.00	1	$26.00	https://www.ebay.com/itm/403861234339?nordt=true&orig_cvip=true&rt=nc	Apr 23, 2023
New Metro UNLOCKED 🔓 Nokia X100 5G  - Midnight Blue 6GB/128GB 48MP Camera 	$139.99	$0.00	1	$139.99	https://www.ebay.com/itm/225546076986?nordt=true&orig_cvip=true&rt=nc	Apr 23, 2023
New! No Box! Nokia 2720 V Flip TA-1295 Verizon Wireless 4G LTE KaiOS 4GB	$60.00	$0.00	1	$60.00	https://www.ebay.com/itm/225529264836?nordt=true&orig_cvip=true&rt=nc	Apr 23, 2023
Nokia 7.1 (TA-1085) 64GB (GSM Unlocked) Dual SIM Smartphone - CRACKED - K1475	$39.19	$0.00	1	$39.19	https://www.ebay.com/itm/134521399836?nordt=true&orig_cvip=true&rt=nc	Apr 23, 2023
Nokia 6030 / 6030b - Silver and Gray ( T-Mobile ) Cellular Candybar Phone	$17.99	$4.99	1	$17.99	https://www.ebay.com/itm/325221843120?nordt=true&orig_cvip=true&rt=nc	Apr 23, 2023
Nokia 3310 3G Dual Sim Charcoal (without simlock) w Box	$35.00	$12.30	1	$35.00	https://www.ebay.com/itm/334735021754?nordt=true&orig_cvip=true&rt=nc	Apr 23, 2023
FOR P4RTS Nokia C01 Plus | Android 11 (Go Edition) |Smartphone | 2-Day Battery |	$20.50	$0.00	1	$20.50	https://www.ebay.com/itm/285241179670?nordt=true&orig_cvip=true&rt=nc	Apr 23, 2023
Lot of 5:Motorola Moto E 4th  - 16GB, LG Aristo, Nokia lumia, pro 7 & HTC. 4GLTE	$30.00	$12.45	1	$30.00	https://www.ebay.com/itm/225535976781?nordt=true&orig_cvip=true&rt=nc	Apr 23, 2023
Nokia - T-Mobile Cellular Flip Phone	$16.50	$6.00	1	$16.50	https://www.ebay.com/itm/266221923490?nordt=true&orig_cvip=true&rt=nc	Apr 23, 2023
Nokia 225 4G Cell Phone - Blue  (Unlocked) (Single SIM)	$24.00	$6.55	1	$24.00	https://www.ebay.com/itm/364221379359?nordt=true&orig_cvip=true&rt=nc	Apr 23, 2023
Original Nokia 6300 GSM 2G Unlocked 2MP Camera MP3 Bluetooth Cheap Mobile Phone	$33.71	$2.99	1	$33.71	https://www.ebay.com/itm/185538695368?nordt=true&orig_cvip=true&rt=nc	Apr 23, 2023
Nokia N Series N90 - Silver Black (Unlocked) Smartphone 	$80.00	$35.60	1	$80.00	https://www.ebay.com/itm/312782829576?nordt=true&orig_cvip=true&rt=nc	Apr 22, 2023
Unlocked Original NOKIA 1280 BLACK Cellular Phone 2G GSM Multilingual keyboard	$18.67	$8.00	14	$261.35	https://www.ebay.com/itm/164988425716?nordt=true&orig_cvip=true&rt=nc	Apr 22, 2023
Classic Nokia 3100 Unlocked GSM GPRS 2G FM Radio Retro Bar Mobile Cell Phone	$20.79	$3.00	22	$457.34	https://www.ebay.com/itm/144187846940?nordt=true&orig_cvip=true&rt=nc	Apr 22, 2023
