Title	Price	Shipping_cost	Sales_Count	Sales_Value	Link	Last_Sale	Condition	Processor	Screen Size	Color	Memory Card Type	Lock Status	SIM Card Slot	Brand	Network	Model	Connectivity	Style	Operating System	Features	Storage Capacity	Camera Resolution	RAM	Seller Notes	Contract	MPN	2G	3G	4G	5G	Bluetooth	GSM	WI-FI	Micro USB	USB	Type-C	NFC	Dual-Band	FM	DLNA	EDGE	GPS	HDMI Micro	Headphone Jack	Infrared	Lightning	Quad-Band	Tri-Band	WAP	WCDMA
Original Nokia 3710 Fold 3710F Flip Bluetooth 3.2MP 3G UNLOCKED Cellular Phone	25.0	7.0	1	25.0	https://www.ebay.com/itm/285195748524?nordt=true&orig_cvip=true&rt=nc	2023-04-21	Used	Others	2.2	Gold	MicroSD	Factory Unlocked	Single SIM	nokia	Unlocked	Nokia 3710	2G, 3G, Bluetooth, GPS	Flip	Other	Bluetooth Enabled, Music Player	88.56291056088934	3.0	8.0	“Phone is used unlocked  Phone in great condition”	Without Contract	Does Not Apply	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Nokia G400 5G | Android 12 | Unlocked Smartphone | 3-Day Battery | Grey	269.99	0.0	5	1349.95	https://www.ebay.com/itm/354346161783?nordt=true&orig_cvip=true&rt=nc	2023-04-21	New	Octa Core	6.58	Gray	microSDXC	Factory Unlocked	Single SIM	nokia	Operator	Nokia G400	4G, 5G, Bluetooth, GPS, Headphone Jack, LTE, NFC, USB Type-C, Wi-Fi	Bar	Android	Accelerometer, Ambient Light Sensor, Bluetooth Enabled, Digital Compass, E-compass, Facial Recognition, Fast Charging, Fingerprint Sensor, FM Radio, Front Camera, GPS, Gyro Sensor, High Capacity Battery (5000 mAh or More), Music Player, Nano SIM, NFC Connectivity, Proximity Sensor, Speakerphone, Streaming Video, Time Lapse, Touch Screen, Triple Rear Camera, Ultra Wide-Angle Camera, Vibration, Video Calling, Video Camera, Wi-Fi Capable	64.0	48.0	4.0	“Refurbished to flawless new condition, 100% Genuine, professionally tested and in full working ...Read moreabout the seller notes“Refurbished to flawless new condition, 100% Genuine, professionally tested and in full working order. 1 Year warranty”Read Lessabout the seller notes	Without Contract	HQ5020Z379000	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Full functional  Nokia 6131 - Black (Unlocked) Cellular Phone 	37.87	7.75	4	151.48	https://www.ebay.com/itm/403832466056?nordt=true&orig_cvip=true&rt=nc	2023-04-21	New	Others	2.2	Pink	MicroSD	Network Unlocked	Single SIM	nokia	Unlocked	Nokia 6131	2G	Bar	Other	Internet Connectivity	11.0	9.165085388994308	8.0	“Refurbished to flawless new condition, 100% Genuine, professionally tested and in full working ...Read moreabout the seller notes“Refurbished to flawless new condition, 100% Genuine, professionally tested and in full working order. 1 Year warranty”Read Lessabout the seller notes	Without Contract	24721	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT&T Prepaid Nokia 3.1A - 32GB - Black/Chrome Smartphone	59.99	0.0	1	59.99	https://www.ebay.com/itm/374635689958?nordt=true&orig_cvip=true&rt=nc	2023-04-21	New	Quad Core	5.45	Black	MicroSD	Network Locked	Single SIM	nokia	Operator	Nokia 3.1A	Bluetooth, Wi-Fi, USB 2.0	Bar	Android	Accelerometer, Camera, Email Access, Front Camera, acc	32.0	8.0	2.0	“Refurbished to flawless new condition, 100% Genuine, professionally tested and in full working ...Read moreabout the seller notes“Refurbished to flawless new condition, 100% Genuine, professionally tested and in full working order. 1 Year warranty”Read Lessabout the seller notes	Without Contract	Does Not Apply	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nokia 8800 Sirocco Gold Unlocked Genuine Made in Germany	166.8	20.0	1	166.8	https://www.ebay.com/itm/374638207014?nordt=true&orig_cvip=true&rt=nc	2023-04-21	Used	Others	1.7	Gold	Not Applicable	Network Unlocked	Single SIM	nokia	Unlocked	Nokia 8800 Sirocco	Bluetooth, USB	Slider	Other	Internet Connectivity	128.0	2.0	5.2053941908713695	“Phone has signs of normal use. Cosmetic condition i would rate as 7/10. All phone functions work ...Read moreabout the seller notes“Phone has signs of normal use. Cosmetic condition i would rate as 7/10. All phone functions work properly.”Read Lessabout the seller notes	Without Contract	0025801	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nokia XpressMusic 5530 - Black with red  (Unlocked) Smartphone full working	31.0	8.0	1	31.0	https://www.ebay.com/itm/403964109856?nordt=true&orig_cvip=true&rt=nc	2023-04-21	Used	Others	2.9	Black	MicroSDHC	Factory Unlocked	Single SIM	nokia	Unlocked	Nokia 5530	Bluetooth, Wi-Fi, Micro USB	Bar	Other	Internet Connectivity	70.0	3.0	5.2053941908713695	“original Phone (multiple keyboards and languages to choose ) + new charger and battery + Nokia box”	Without Contract	002N4B2	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nokia N91 chrome color, 100% Original	44.95	11.9	1	44.95	https://www.ebay.com/itm/225543213561?nordt=true&orig_cvip=true&rt=nc	2023-04-21	Used	Others	3.7637822239322816	Silver	MicroSD	Factory Unlocked	Single SIM	nokia	Operator	Nokia N91	Micro USB	Bar	Other	Internet Connectivity	88.56291056088934	9.165085388994308	5.2053941908713695	“Refurbished to flawless new condition, 100% Genuine, professionally tested and in full working ...Read moreabout the seller notes“Refurbished to flawless new condition, 100% Genuine, professionally tested and in full working order. 1 Year warranty”Read Lessabout the seller notes	Without Contract	Does Not Apply	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nokia N Series N76 - Piano black (Unlocked) Smartphone FREE SHIPPING	50.4	0.0	1	50.4	https://www.ebay.com/itm/394579947448?nordt=true&orig_cvip=true&rt=nc	2023-04-21	Used	Others	2.4	Black	MicroSD	Factory Unlocked	Single SIM	nokia	Unlocked	Nokia N76	Micro USB	Flip	Other	Internet Connectivity	26.0	2.0	5.2053941908713695	““FULLY WORKING. COMES WITH BATTERY, NO CHARGER INCLUDE. CHECK PICTURES BEFORE BUYING.””	Without Contract	N76B, N76 BLACK, 0027892, 26100, 27892, N76BLKULK, N76BLACK	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nokia 7070d	24.6	0.0	1	24.6	https://www.ebay.com/itm/125590407182?nordt=true&orig_cvip=true&rt=nc	2023-04-21	Used	Others	3.7637822239322816	Black	MicroSD	Factory Unlocked	Single SIM	nokia	Operator	7070d	Micro USB	Bar	Other	Internet Connectivity	9.0	9.165085388994308	5.2053941908713695	“Used it has sigh of wear please see all photos. Tested and working.”	Without Contract	Does Not Apply	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Original Nokia E52 Unlocked 3G Cell Phone Camera 3.2mp Bluetooth Wifi Gps	46.99	0.0	1	46.99	https://www.ebay.com/itm/314473961586?nordt=true&orig_cvip=true&rt=nc	2023-04-21	Open box	Others	2.4	Multi-Color	MicroSD	Factory Unlocked	Single SIM	nokia	Unlocked	Nokia E52	Micro USB	Bar	Other	Internet Connectivity	2.0	3.0	5.2053941908713695	“Refurbished to flawless new condition, 100% Genuine, professionally tested and in full working ...Read moreabout the seller notes“Refurbished to flawless new condition, 100% Genuine, professionally tested and in full working order. 1 Year warranty”Read Lessabout the seller notes	Without Contract	Does Not Apply	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nokia 8800 Black Sapphire Arte Leather Set	40.0	25.0	1	40.0	https://www.ebay.com/itm/175696013892?nordt=true&orig_cvip=true&rt=nc	2023-04-21	New	Others	3.7637822239322816	Black	MicroSD	Factory Unlocked	Single SIM	nokia	Operator	Nokia 8800 Arte	3G	Bar	Other	Bluetooth Enabled, Music Player, Speakerphone, 3G Data Capable	4.0	3.0	5.2053941908713695	“Refurbished to flawless new condition, 100% Genuine, professionally tested and in full working ...Read moreabout the seller notes“Refurbished to flawless new condition, 100% Genuine, professionally tested and in full working order. 1 Year warranty”Read Lessabout the seller notes	Without Contract	Does Not Apply	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nokia X100 - 128GB - Midnight Blue (T-Mobile)	41.0	0.0	1	41.0	https://www.ebay.com/itm/204304699192?nordt=true&orig_cvip=true&rt=nc	2023-04-21	Used	Octa Core	6.67	Blue	microSDXC	Factory Unlocked	Single SIM	nokia	Operator	Nokia X100	USB Type-C, 5G, Bluetooth, Wi-Fi, NFC	Bar	Android	Facial Recognition, Fingerprint Sensor, Fast Charging	128.0	5.0	6.0	“Refurbished to flawless new condition, 100% Genuine, professionally tested and in full working ...Read moreabout the seller notes“Refurbished to flawless new condition, 100% Genuine, professionally tested and in full working order. 1 Year warranty”Read Lessabout the seller notes	Without Contract	610214671028	0	0	0	1	1	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1952.Nokia 2680s Very Rare - For Collectors - Unlocked	19.99	8.0	1	19.99	https://www.ebay.com/itm/165994093297?nordt=true&orig_cvip=true&rt=nc	2023-04-20	Used	Others	2.5	Black	MicroSD	Network Unlocked	Single SIM	nokia	Unlocked	Nokia 2680s-2	Micro USB	Bar	Other	Internet Connectivity	512.0	2.0	5.2053941908713695	“Refurbished to flawless new condition, 100% Genuine, professionally tested and in full working ...Read moreabout the seller notes“Refurbished to flawless new condition, 100% Genuine, professionally tested and in full working order. 1 Year warranty”Read Lessabout the seller notes	Without Contract	BLACKBERRYCURVE93303GUNLOCKEDDARKGRAY	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nokia 5 (TA-1053) 16GB - Blue (GSM Unlocked) Smartphone Clean IMEI 62152	59.99	0.0	1	59.99	https://www.ebay.com/itm/134462992989?nordt=true&orig_cvip=true&rt=nc	2023-04-20	Used	Others	3.7637822239322816	Blue	MicroSD	Factory Unlocked	Dual SIM (SIM + SIM)	nokia	Unlocked	Nokia 5	Micro USB	Bar	Other	Internet Connectivity	16.0	9.165085388994308	5.2053941908713695	“The device is fully functional and works great. Please see the pictures and read the entire ...Read moreabout the seller notes“The device is fully functional and works great. Please see the pictures and read the entire description.”Read Lessabout the seller notes	Without Contract	Does Not Apply	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nokia 6015i Verizon Cell Phone Tested Working Box CIB 	15.3	0.0	1	15.3	https://www.ebay.com/itm/266225447077?nordt=true&orig_cvip=true&rt=nc	2023-04-20	Used	Others	3.7637822239322816	Gray	MicroSD	Network Locked	Single SIM	nokia	Operator	Nokia 6020	Micro USB	Bar	Other	GPS, Speakerphone, TTY Compatible, Internet Browser	9.0	9.165085388994308	5.2053941908713695	“Refurbished to flawless new condition, 100% Genuine, professionally tested and in full working ...Read moreabout the seller notes“Refurbished to flawless new condition, 100% Genuine, professionally tested and in full working order. 1 Year warranty”Read Lessabout the seller notes	Without Contract	Does Not Apply	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nokia C100 32GB Wifi Calling Capable SIMPLE Mobile Smart Phone Brand NEW Sealed	29.88	0.0	1	29.88	https://www.ebay.com/itm/234971044119?nordt=true&orig_cvip=true&rt=nc	2023-04-20	New	Quad Core	5.45	Black	MicroSD	Network Locked	Single SIM	nokia	Operator	Nokia C100	Wi-Fi	Bar	Other	Internet Connectivity	32.0	8.0	5.2053941908713695	“Refurbished to flawless new condition, 100% Genuine, professionally tested and in full working ...Read moreabout the seller notes“Refurbished to flawless new condition, 100% Genuine, professionally tested and in full working order. 1 Year warranty”Read Lessabout the seller notes	Without Contract	Does Not Apply	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2496.Vintage Nokia 2300 - For Collectors - Unlocked	29.99	8.0	1	29.99	https://www.ebay.com/itm/165926425676?nordt=true&orig_cvip=true&rt=nc	2023-04-20	Used	Others	2.5	Black	MicroSD	Network Unlocked	Single SIM	nokia	Unlocked	Nokia 2300	Micro USB	Bar	Other	Internet Connectivity	512.0	2.0	5.2053941908713695	“Refurbished to flawless new condition, 100% Genuine, professionally tested and in full working ...Read moreabout the seller notes“Refurbished to flawless new condition, 100% Genuine, professionally tested and in full working order. 1 Year warranty”Read Lessabout the seller notes	Without Contract	BLACKBERRYCURVE93303GUNLOCKEDDARKGRAY	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nokia 6030 - Silver (T-Mobile) Cellular Phone	15.0	0.0	1	15.0	https://www.ebay.com/itm/225385702769?nordt=true&orig_cvip=true&rt=nc	2023-04-20	Used	Others	3.7637822239322816	Silver	MicroSD	Factory Unlocked	Single SIM	nokia	Operator	Nokia 5	Micro USB	Bar	Other	Internet Connectivity	1.0	9.165085388994308	5.2053941908713695	“Refurbished to flawless new condition, 100% Genuine, professionally tested and in full working ...Read moreabout the seller notes“Refurbished to flawless new condition, 100% Genuine, professionally tested and in full working order. 1 Year warranty”Read Lessabout the seller notes	Without Contract	NOK6030TMO, 610214612441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nokia G300 5G - 64GB - Meteor Gray (Network Unlocked) (New in an open box)	133.95	0.0	1	133.95	https://www.ebay.com/itm/225449134804?nordt=true&orig_cvip=true&rt=nc	2023-04-20	Open box	Octa Core	6.52	Gray	microSDXC	Network Unlocked	Single SIM	nokia	Unlocked	Nokia G300	USB Type-C, 5G, Bluetooth, Wi-Fi, NFC	Bar	Android	Proximity Sensor, Facial Recognition, Fingerprint Sensor	64.0	5.0	4.0	“New in an open box”	Without Contract	GPNKN1374DCGB	0	0	0	1	1	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Nokia 6610 Cell Phone Black (Unlocked) Vintage Classic Button 2G Mobile Phone	14.39	12.49	1	14.39	https://www.ebay.com/itm/225467879964?nordt=true&orig_cvip=true&rt=nc	2023-04-20	Used	Others	1.5	Black	no	Factory Unlocked	Single SIM	nokia	Unlocked	Nokia 6300 4G	2G, GPRS, Tri-Band	Bar	Other	SMS, MMS, Camera, FM Radio	88.56291056088934	9.165085388994308	5.2053941908713695	“Please review all photos and description”	Without Contract	Nokia 6610	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
Nokia 6126 Flip Phone AT&T	19.0	0.0	2	38.0	https://www.ebay.com/itm/275719752545?nordt=true&orig_cvip=true&rt=nc	2023-04-20	Used	Others	3.7637822239322816	Black	MicroSD	Factory Unlocked	Single SIM	nokia	Operator	NOKIA 6126	Micro USB	Bar	Other	Internet Connectivity	10.0	9.165085388994308	5.2053941908713695	“Refurbished to flawless new condition, 100% Genuine, professionally tested and in full working ...Read moreabout the seller notes“Refurbished to flawless new condition, 100% Genuine, professionally tested and in full working order. 1 Year warranty”Read Lessabout the seller notes	Without Contract	Does Not Apply	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nokia 7 Plus 64GB Black GSM Unlocked Dual SIM Smartphone - Excellent Condition!	61.1	10.95	1	61.1	https://www.ebay.com/itm/266218644020?nordt=true&orig_cvip=true&rt=nc	2023-04-20	Used	Octa Core	3.7637822239322816	Black	MicroSD	Factory Unlocked	Dual SIM (SIM + SIM)	nokia	Unlocked	Nokia 7 Plus	2G, 3G, 4G, 4G+, Bluetooth, GPS, LTE, USB Type-C, Wi-Fi	Bar	Android	4K Video Recording, Accelerometer, Fingerprint Sensor, Front Camera, Night Mode, Proximity Sensor	64.0	13.0	4.0	“In excellent condition! It was recently purchased brand new. There are very very minimal signs of ...Read moreabout the seller notes“In excellent condition! It was recently purchased brand new. There are very very minimal signs of use on the back of the phone. Has screen protector already installed.”Read Lessabout the seller notes	Without Contract	Does Not Apply	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1351.Nokia 2180 Very Rare - For Collectors - CDMA - Batt DEAD - Very Good Shape	29.99	8.0	1	29.99	https://www.ebay.com/itm/165724549252?nordt=true&orig_cvip=true&rt=nc	2023-04-20	Used	Others	2.5	Black	MicroSD	Unknown	Single SIM	nokia	Unlocked	2180	Micro USB	Bar	Other	Internet Connectivity	512.0	2.0	5.2053941908713695	“Refurbished to flawless new condition, 100% Genuine, professionally tested and in full working ...Read moreabout the seller notes“Refurbished to flawless new condition, 100% Genuine, professionally tested and in full working order. 1 Year warranty”Read Lessabout the seller notes	Without Contract	Does Not Apply	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nokia 7230   Unlocked for all sim cards accept 3G networks	35.0	0.0	1	35.0	https://www.ebay.com/itm/304578057678?nordt=true&orig_cvip=true&rt=nc	2023-04-20	Open box	Others	3.7637822239322816	Gray	MicroSD	Factory Unlocked	Single SIM	nokia	Unlocked	Nokia 7230	Micro USB	Bar	Other	GPS	45.0	9.165085388994308	5.2053941908713695	“Refurbished to flawless new condition, 100% Genuine, professionally tested and in full working ...Read moreabout the seller notes“Refurbished to flawless new condition, 100% Genuine, professionally tested and in full working order. 1 Year warranty”Read Lessabout the seller notes	Without Contract	002Q6D9	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Unlocked Nokia 1616 2G bands GSM 900 / 1800 1.8 inches DISPLAY - Greek Alphabet	20.0	6.95	1	20.0	https://www.ebay.com/itm/175660048288?nordt=true&orig_cvip=true&rt=nc	2023-04-20	Used	Others	1.8	Black	MicroSD	Factory Unlocked	Single SIM	nokia	Unlocked	Nokia 1616	2G	Bar	Other	Internet Connectivity	8.0	9.165085388994308	5.2053941908713695	“Refurbished to flawless new condition, 100% Genuine, professionally tested and in full working ...Read moreabout the seller notes“Refurbished to flawless new condition, 100% Genuine, professionally tested and in full working order. 1 Year warranty”Read Lessabout the seller notes	With Contract	300005886	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nokia 8 (TA-1004) 64GB (GSM Unlocked) Dual SIM Smartphone - CRACKED - K1348	55.99	0.0	1	55.99	https://www.ebay.com/itm/145013524637?nordt=true&orig_cvip=true&rt=nc	2023-04-20	For parts or not working	Others	3.7637822239322816	Orange	MicroSD	Factory Unlocked	Dual SIM (SIM + SIM)	nokia	Unlocked	Nokia 8	USB Type-C	Bar	Android	Internet Connectivity	64.0	9.165085388994308	5.2053941908713695	“The phone is fully functional, but the glass screen is cracked. Please read the full description ...Read moreabout the seller notes“The phone is fully functional, but the glass screen is cracked. Please read the full description and see all photos.”Read Lessabout the seller notes	Without Contract	Does Not Apply	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nokia G20 Smartphone (TA-1343) (Unlocked) (NISB)	114.97	7.99	8	919.76	https://www.ebay.com/itm/283841512368?nordt=true&orig_cvip=true&rt=nc	2023-04-20	New	Octa Core	6.5	Blue	MicroSD	Factory Unlocked	Single SIM	nokia	Unlocked	Nokia G20	4G, 3G, 2G	Bar	Android	Internet Connectivity	128.0	48.0	4.0	“Refurbished to flawless new condition, 100% Genuine, professionally tested and in full working ...Read moreabout the seller notes“Refurbished to flawless new condition, 100% Genuine, professionally tested and in full working order. 1 Year warranty”Read Lessabout the seller notes	Without Contract	TA-1343, 719901153471, TA1343	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nokia 6300 4G Cell Phone - Charcoal (Unlocked) (Dual SIM)	42.0	14.32	1	42.0	https://www.ebay.com/itm/234961767519?nordt=true&orig_cvip=true&rt=nc	2023-04-20	Used	Others	2.4	Gray, Black	MicroSDHC	Factory Unlocked	Dual SIM (SIM + SIM + Memory Card)	nokia	Unlocked	Nokia 6300 4G	Bluetooth, 4G, Wi-Fi, Micro USB	Bar	Other	Internet Connectivity	4.0	0.0	8.0	“Refurbished to flawless new condition, 100% Genuine, professionally tested and in full working ...Read moreabout the seller notes“Refurbished to flawless new condition, 100% Genuine, professionally tested and in full working order. 1 Year warranty”Read Lessabout the seller notes	Without Contract	16LIOB11A03	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Nokia G400 5G 64GB TA-1448 6.58"" Display Unlocked - Very Good"	99.99	0.0	3	299.97	https://www.ebay.com/itm/266224930227?nordt=true&orig_cvip=true&rt=nc	2023-04-20	Used	Octa Core	6.58	Black	MicroSD	Network Unlocked	Single SIM	nokia	Unlocked	Nokia G400	5G	Bar	Android	Internet Connectivity	64.0	48.0	4.0	“This item has been Tested and Fully Functional. PLEASE SEE ITEM DESCRIPTIONS FOR DETAILS. Ships in ...Read moreabout the seller notes“This item has been Tested and Fully Functional. PLEASE SEE ITEM DESCRIPTIONS FOR DETAILS. Ships in non retail box with premium aftermarket charger and USB cable only. Does not come with any other accessories. Clean IMEI.”Read Lessabout the seller notes	Without Contract	Does Not Apply	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nokia 2 V Tella TA-1221 FOR Verizon Wireless ONLY Cell Phone - Blue Excellent	40.28	0.0	30	1208.5	https://www.ebay.com/itm/403274760248?nordt=true&orig_cvip=true&rt=nc	2023-04-20	Open box	Quad Core	5.5	Black	MicroSD	Network Locked	Single SIM	nokia	Unlocked	Nokia 2	Bluetooth, 4G, 3G, Wi-Fi, 2G, LTE	Bar	Android	MMS (Multimedia Messaging), Bluetooth Enabled, Proximity Sensor, Front Camera, Gyro Sensor, Wi-Fi Capable, GPS, Email, Web, Email Access, Rear Camera, Accelerometer, Video Camera, Ambient Light Sensor, Camera, Dual Rear Cameras	16.0	8.0	2.0	“Refurbished to flawless new condition, 100% Genuine, professionally tested and in full working ...Read moreabout the seller notes“Refurbished to flawless new condition, 100% Genuine, professionally tested and in full working order. 1 Year warranty”Read Lessabout the seller notes	Prepaid	TA1221PP	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
"Original Nokia 7600 GSM 2G 900 / 1800 3G UMTS 2100 Bluetooth 2.0"" 0.3MP Phone"	130.56	16.5	2	261.12	https://www.ebay.com/itm/155272259818?nordt=true&orig_cvip=true&rt=nc	2023-04-20	Open box	Others	2.0	Multi-Color	MicroSD	Factory Unlocked	Single SIM	nokia	Operator	Nokia 7600	Micro USB	Bar	Other	3G Data Capable, Bluetooth Enabled, Music Player, Wi-Fi Capable	29.0	0.0	5.2053941908713695	“An product that has been professionally restored to working”	Without Contract	Does Not Apply	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Walmart phone	14.5	5.65	1	14.5	https://www.ebay.com/itm/125891100634?nordt=true&orig_cvip=true&rt=nc	2023-04-20	Used	Others	3.7637822239322816	Black	MicroSD	Factory Unlocked	Single SIM	nokia	Operator	Alcatel MyFlip	Micro USB	Bar	Other	Internet Connectivity	4.0	9.165085388994308	5.2053941908713695	“Refurbished to flawless new condition, 100% Genuine, professionally tested and in full working ...Read moreabout the seller notes“Refurbished to flawless new condition, 100% Genuine, professionally tested and in full working order. 1 Year warranty”Read Lessabout the seller notes	Without Contract	Does Not Apply	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nokia N Series N8-00 - 16GB (Unlocked) Smartphone	48.0	0.0	4	192.0	https://www.ebay.com/itm/314381281037?nordt=true&orig_cvip=true&rt=nc	2023-04-20	Open box	Others	3.5	Black	MicroSD	Factory Unlocked	Single SIM	nokia	Unlocked	Nokia N8	3G, GPS, Wi-Fi	Bar	Other	Internet Connectivity	16.0	12.0	5.2053941908713695	“Refurbished to flawless new condition, 100% Genuine, professionally tested and in full working ...Read moreabout the seller notes“Refurbished to flawless new condition, 100% Genuine, professionally tested and in full working order. 1 Year warranty”Read Lessabout the seller notes	Without Contract	Does Not Apply	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
"Nokia 2780 Flip TA-1420 2.8"" 1.77"" 4G 512MB 5MP 4G LTE WiFi Bluetooth NEW SEALED"	79.99	0.0	1	79.99	https://www.ebay.com/itm/295644096597?nordt=true&orig_cvip=true&rt=nc	2023-04-20	New	Others	1.77	Red	MicroSD	Network Unlocked	Single SIM	nokia	Unlocked	Nokia 2780 Flip	Bluetooth	Flip	Other	FM Radio, Hall Effect Sensor	512.0	5.0	4.0	“Refurbished to flawless new condition, 100% Genuine, professionally tested and in full working ...Read moreabout the seller notes“Refurbished to flawless new condition, 100% Genuine, professionally tested and in full working order. 1 Year warranty”Read Lessabout the seller notes	Without Contract	16WNDL11A01	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nokia G50 - 128GB - Ocean Blue (Unlocked)	80.08	0.0	1	80.08	https://www.ebay.com/itm/175656400226?nordt=true&orig_cvip=true&rt=nc	2023-04-20	Open box	Octa Core	6.82	Blue	microSDXC	Factory Unlocked	Single SIM	nokia	Unlocked	Nokia G50	USB Type-C, 5G, Bluetooth, Wi-Fi, GPS	Bar	Android	Proximity Sensor, E-compass, Gyro Sensor, Accelerometer, Ambient Light Sensor, Ultra Wide-Angle Camera, Fingerprint Sensor, Triple Rear Camera	128.0	5.0	4.0	“Refurbished to flawless new condition, 100% Genuine, professionally tested and in full working ...Read moreabout the seller notes“Refurbished to flawless new condition, 100% Genuine, professionally tested and in full working order. 1 Year warranty”Read Lessabout the seller notes	Without Contract	F16BYA1022007, TA-1390	0	0	0	1	1	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Nokia N8 N8-00 unlocked 3G	54.0	0.0	1	54.0	https://www.ebay.com/itm/134200074068?nordt=true&orig_cvip=true&rt=nc	2023-04-20	Open box	Others	3.5	Blue	MicroSD	Factory Unlocked	Single SIM	nokia	Unlocked	Nokia N8	Micro USB	Bar	Other	Internet Connectivity	16.0	12.0	5.2053941908713695	“very good condition”	Without Contract	N8BLUULK	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NOKIA 2760 4GB Black • LTE Flip Phone • UNLOCKED	25.0	5.63	2	50.0	https://www.ebay.com/itm/394578161143?nordt=true&orig_cvip=true&rt=nc	2023-04-20	Open box	Quad Core	2.8	Black	Built-In Memory	Network Unlocked	Single SIM	nokia	Unlocked	Nokia 2760	LTE, 4G, Bluetooth	Flip	Other	Camera, Email, Web, Color Screen	4.0	5.0	8.0	“UNLOCKED”	Without Contract	Does Not Apply	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NOKIA 2760 FLIP Tracfone Prepaid Flip Phone 2.8 Display BRAND NEW	30.0	0.0	1	30.0	https://www.ebay.com/itm/256015302273?nordt=true&orig_cvip=true&rt=nc	2023-04-20	New	Quad Core	2.8	Black	MicroSD	Network Locked	Single SIM	nokia	Operator	Nokia 2760	4G	Flip	Android	Email, Web, Email Access, Large Buttons, Camera, Color Screen, Music Player	8.0	5.0	4.0	“Refurbished to flawless new condition, 100% Genuine, professionally tested and in full working ...Read moreabout the seller notes“Refurbished to flawless new condition, 100% Genuine, professionally tested and in full working order. 1 Year warranty”Read Lessabout the seller notes	Prepaid	STNKN139DCP	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
